node1,node2
P46940,P28161
Q14192,Q9NWT8
Q99519,P08709
P02774,Q99952
Q96B97,Q6W2J9
P46934,Q96RU3
Q06481,O75558
Q9Y3E2,P41743
P09622,Q9HAJ7
P68106,Q9BRK5
P09496,Q8NFJ9
Q9NZN3,P84085
Q96BH3,P84243
Q14498,P15924
Q86UT5,P05783
Q9BU64,Q03519
O14745,Q5U5X0
P42081,Q14118
P19838,Q53EV4
P26373,O95319
Q14919,A8K8P3
Q5T4F4,P15407
Q8NB16,P26885
O75496,O95863
Q14512,Q96PB7
Q7L591,P78356
P68106,P18077
Q70EL2,Q9UK41
Q14161,P36896
Q9NS75,Q13889
P42336,Q8NA54
Q86XL3,P18433
Q14566,Q15506
Q8TDY2,Q86Y91
Q9UJW3,Q99598
Q96BD8,O15211
P18848,Q9Y2M5
Q14103,Q8TDN4
P49720,Q05519
P27824,Q8WXH0
Q9P0L2,O00273
Q9NPQ8,Q7LG56
O00763,Q8N5C8
Q9Y4C1,P63220
Q96PB7,P16144
Q9H2C0,O00151
P14780,Q8TD46
O43927,Q96IY4
Q9NZL6,P24386
P26045,Q9UKA2
O00148,Q9NRY2
Q96B97,Q9H221
P53567,Q96HR8
P61457,P39905
Q9H257,Q06455
Q9Y3E2,Q9Y4B4
Q14318,Q9BQA1
Q9H211,Q9BRQ0
Q13951,P49959
O00186,Q15717
Q96Q15,Q09013
P35579,P16152
Q92673,Q9BWW4
Q99661,Q9H9Q4
Q96I34,P31949
Q9BXL8,P57796
P51957,P83436
O14737,O15211
Q15532,P11277
P41002,Q14974
P68400,O15297
P61981,P13598
P27701,Q86YC2
P38646,O00165
Q14112,P48546
P00488,O95503
P14770,P18859
Q14494,Q68EM7
Q9UMW8,Q9UL63
O75293,Q9BY77
P05181,Q7Z6Z7
Q9H410,P54253
Q8IZP0,P10589
P19338,Q04756
Q9Y2V7,Q96IV0
Q9UGI8,Q68CZ2
Q96RK0,P01730
P61020,P28907
Q14289,P43250
P47874,Q71F23
Q9Y6N8,P25685
Q9UMZ2,P17812
O14757,P30305
Q9UL03,Q5T7B8
P57105,Q16623
P00451,O15516
O15553,O75531
Q13057,P11684
P50990,O75150
Q5VTB9,Q15642
Q15633,Q9BXH1
Q7Z6M2,Q86Y01
P49591,P13688
Q76L83,Q9NP64
Q9P2W3,Q9H147
Q9HC77,P43627
O75529,P11166
Q14008,Q9H6Z4
Q12947,P18031
O60285,O43566
Q9Y271,Q9ULM6
Q6P0N0,Q86US8
P00751,P04628
Q7L804,P51587
Q96B02,O14576
Q7Z406,Q15365
Q70EL2,P48553
Q13057,Q16595
Q9UMW8,P49257
P15924,Q9H015
Q13546,Q8TF40
Q7Z589,Q13402
P03952,Q99567
Q13554,O14925
P20749,O43913
Q96L91,Q6R327
P61619,Q99576
P17936,Q9H6T3
Q93063,Q3ZCQ8
P51693,P52907
Q9BUL9,Q9HD67
Q96A47,Q9H6U6
P51693,Q6NZY4
P47755,P0C0S5
Q9Y5Q8,Q9H816
Q9Y2W1,P23763
Q9UH73,Q8WVM7
Q9UBT2,Q92854
P11362,Q8WYJ6
O00541,Q9BW61
O00167,P12980
O14979,P18564
P29992,O00141
Q9H3M7,Q76N89
P40616,P19532
O75161,Q8NHL6
Q6UWE0,Q6N043
P30279,P20618
Q8TDU9,P36404
Q9NYF8,P17096
Q9H832,P21333
Q13043,P48023
Q9UBE0,O60664
Q8N3Y1,P10275
O00548,O75489
P23511,O00141
Q7Z589,O94985
Q9Y5U5,P49759
Q9UKV3,Q9UBI1
Q7Z6Z7,Q92608
Q99575,Q13464
Q9Y6W6,O00443
P06702,Q9NRD0
P25391,P23945
P05161,Q14186
P36896,Q86XL3
P11387,O43236
Q03135,Q15910
Q96LD8,Q9BZJ0
P11047,O43491
O43521,P21453
P35354,O75970
Q6PIL6,P31942
P51681,P61081
P02786,P51668
P51948,P02741
P18545,Q8TD46
Q15008,P30203
Q702N8,Q9BYG3
Q15080,Q9UKS6
Q15746,Q9UNM6
P61457,P43320
Q9BUL8,Q9NT62
Q9BSV6,Q8IUQ4
Q7L590,Q9UIU6
P35612,P51911
P09211,P55795
P01130,Q92636
P09326,Q9H6R0
P14859,Q9P253
Q9H9F9,Q4VCS5
Q08999,O75335
P29322,O15519
P23560,P20849
Q9BXL7,O95433
Q86SE9,Q13094
Q14004,P56645
Q96II8,O43719
P41146,Q8TBB1
Q7L804,P18077
Q6WKZ4,Q8NHL6
Q09028,O43242
Q15691,P22692
P59998,P08574
Q9UNE0,P04066
P25205,O14925
P26010,Q9NW08
O14787,Q8NC69
Q96MW5,Q99719
O15126,P36578
P02545,Q00534
Q7Z4H7,Q96AX1
P04141,Q16082
P20226,Q96S55
Q9BVC4,P45984
Q9UHQ1,Q6NZY7
Q13418,Q96BR1
Q2M2I8,Q12873
Q14957,Q9Y4Z0
O60291,O75934
Q96HR8,P07992
Q96T37,P08709
O95714,Q6FI81
Q9Y3I1,P35638
Q9HB19,P05156
O00300,P13612
O60488,Q9NPA8
O75689,Q7Z406
Q9Y275,Q5T7B8
P61978,Q9Y279
P21731,O00762
P61952,O43681
O00241,Q6PH81
P29992,P11387
Q99700,P17096
Q86X83,Q9H6Z9
Q9C0C7,O15400
Q9HAW0,O15018
Q99471,P10644
Q13595,P54577
O95155,O75800
Q96AY2,Q7Z7L7
Q14192,Q8IWI9
Q9NZN4,P55089
Q9NP84,O60869
O43264,Q92570
Q13503,P16234
Q09472,Q7Z6M1
Q5VT25,P41217
Q16548,P32780
Q9GZY0,Q01105
Q03001,O15155
P43356,P32246
Q86T82,P60709
P12757,Q53HL2
P18621,P23467
Q5JSH3,Q15811
P38606,Q8TEB1
Q13888,Q92844
P18428,Q96RU3
Q9ULZ3,Q8WVJ9
Q8WVY7,Q96D31
Q08379,Q9UL63
P15170,Q9Y2Q5
Q9Y2R2,Q9Y279
Q6VMQ6,Q96AX1
Q9P2M1,P26367
Q07352,Q8IX07
Q9H160,Q7Z406
Q86WX3,Q9UH77
P09211,P32239
Q9NX08,P02749
O96020,Q8TCX1
Q6P1J9,P23025
P62829,Q01638
Q96BH1,P61247
Q9HCG8,Q9UPY8
Q9NPY3,P04899
Q14240,P07992
Q3KNV8,P09038
P27695,P23327
Q16611,P28340
Q9Y5K6,Q9BXC9
Q13332,P08887
Q8N4C6,Q13163
P04070,Q96EZ8
O75363,P15090
Q99590,Q719I0
P23467,Q9HCE7
Q9NZV8,Q15942
P52735,Q19AV6
P47874,Q9Y2Y1
Q8N1L9,Q9HB21
Q9BVP2,Q13887
P32780,Q9Y264
Q7LG56,Q14118
Q99594,Q13155
Q7L3B6,Q9BXH1
Q8NFH4,P02788
Q9H2K2,P16112
Q8WYH8,Q99075
Q9Y6B2,P61619
O43143,A7MCY6
Q9UQN3,O15511
Q9H4I2,P01584
O95229,P26640
P28336,Q96F24
Q9H0W5,Q9H270
Q9Y2V3,Q96T58
O95155,O75330
Q01094,P14625
Q86X29,Q9HC77
P36896,P50750
P56279,O75489
Q96II8,Q9Y5R8
O00622,Q86X29
Q8IWI9,P61006
P35250,O95251
Q13291,Q9H4B6
P62277,Q8TAG9
Q96DU3,P27348
P20585,Q92608
Q13769,Q14397
Q12905,P62913
Q9NPG3,Q9Y6E0
P02743,Q5XPI4
O14576,Q9H270
Q13501,O95249
Q96M61,P17813
Q16548,P51532
Q93063,P10124
P04075,O00451
Q96Q42,Q92854
Q9Y2X3,Q07955
Q12967,P25705
Q16595,P19419
P07315,Q14011
Q9UBE0,Q71F23
Q96L14,Q4VCS5
Q9Y6N7,Q6NZY7
P57105,P30622
O14543,Q8TD31
P30520,Q9UHV2
Q8WXH0,P42263
Q96AE4,Q13232
Q9NSA3,Q13595
Q9UPT5,O60237
Q9H461,P21953
P49918,Q9UHF0
Q04724,Q9UPM8
Q9UFG5,O43164
Q9NYG5,Q92667
O43752,Q7L3B6
O95819,P08519
Q9H7D7,Q9HD47
P10147,P11474
P17676,P57740
P35354,P02708
Q6NUQ1,P05121
O95376,P47874
P25208,Q96AX1
P02730,Q70EL2
Q86SQ9,P15880
P53611,Q71SY5
Q9BQ15,Q8NB12
P18846,P41208
P12931,Q9P2K3
Q96EK4,O43765
Q13057,Q9UHF0
P07996,P22001
P08922,P06756
Q9BYE7,Q9Y2D1
P48506,Q5T5X7
Q05066,O95967
P35900,P21580
P63167,P63220
P20273,O75496
Q9UKV3,P61968
P29320,O95758
P17535,P16949
P61020,O95999
Q29RF7,Q8IVH8
O95967,P63165
P02760,Q9ULV0
P20336,Q7Z7L7
O75529,O43670
P50990,P22455
O14965,Q8TDN4
P30531,Q93063
Q13011,P40938
Q8N3U4,O76021
Q9BPW8,Q8NFH8
Q86X55,P85037
P06746,Q9H015
P06756,Q9BW11
P26006,P83436
Q96M94,Q13761
Q9UBD5,Q1KMD3
O43593,P06730
P17544,P02788
O60741,Q12778
Q99962,P45880
Q9UBF8,Q13884
O43745,Q9UHX1
P39060,P60953
Q93062,Q01844
P23510,Q7Z4I7
Q9NZC7,Q02548
P39060,Q8IWI9
O94829,O60609
Q8IWZ8,Q96B02
Q5VTB9,Q9BUN8
Q9BQG0,Q86US8
Q8IYW5,Q92781
Q08999,Q14669
Q9Y508,P05121
Q9NPY3,P49750
O00716,O75558
O75970,P08247
Q14524,P00918
P17661,P35658
O43187,Q8WVB6
Q92781,O76041
Q9NYB9,Q9UNH7
Q9NPF5,Q96AJ9
P05386,P45984
O60486,Q6QNY1
O95433,Q8TEB1
Q6EEV6,Q7Z569
Q14181,Q7Z494
Q76N89,Q99418
P31150,Q9NY12
Q9NR50,P54725
Q9Y3Q8,P08709
P01563,P78356
Q13642,Q9HC77
Q15833,Q92564
Q96L14,Q8IWZ6
P01023,Q4VX76
Q5XPI4,Q8IXH7
Q04724,P42081
P50750,Q96FV9
Q12841,P05556
P0CG47,P98172
P09234,P43320
Q9BUL9,Q9UNS2
O76003,P49711
O60759,Q9NVX0
Q9H4H8,Q8NB16
Q9BUL9,P62380
Q9UKK6,O15055
Q9UKT9,Q9BXH1
Q8TCG1,P04080
O43390,Q15038
Q8WXH0,O60231
Q13332,Q9BXS5
P29371,P50995
P62136,Q8N3X1
O43592,Q9NQH7
Q9NZ94,Q13951
Q9NPI6,Q14197
O14901,Q9UHC6
P62508,P62913
Q96CS2,P42166
Q12815,Q9H2D6
Q9H0E3,Q8N8S7
Q99698,Q9BQ95
Q92783,Q8IXH7
Q9Y4K3,P13726
Q9H9C1,Q9Y2W1
Q8NBZ0,Q13425
P49642,Q9BY11
Q8WVY7,Q9UBN4
Q14240,Q96IT1
Q9Y2Y0,Q13163
Q9H8S9,P39060
Q5VTR2,Q7Z406
O75928,Q9NNX6
O95639,P51170
Q01826,P62140
O14757,P55001
Q7L2E3,O15020
O94927,P18428
P09651,O75489
Q99569,Q96T58
P13501,P51114
O75410,P41161
O14901,Q71U36
Q9Y3T9,P53805
Q9UBZ4,Q6NZ67
P26022,Q7L9L4
P27348,P53611
O14796,Q9Y3C7
P55072,Q86U86
Q9NQL2,Q92956
P09234,P09382
O75884,Q9UNN5
Q9BXL5,Q8TDN4
Q99836,Q9BZK7
O75323,P22455
Q9H3P2,O75330
Q01970,Q9NPF4
P62191,Q5T6S3
Q5TKA1,Q9BWW4
Q9NPI8,P46019
Q9H3U1,O14745
P22570,P09619
P35611,P23921
Q5JSH3,P61006
P61371,Q8WVB6
Q8ND04,P61587
Q92673,Q9H9E3
Q93052,P50616
P07998,P10515
Q5T4W7,O15020
P23467,Q6P1J9
O43572,Q15046
Q9Y5K5,O95257
O75800,P18084
Q6IBW4,Q9Y262
P19793,Q9Y2Z4
O15530,P55347
O00241,Q9UQQ2
Q7RTV0,Q8N488
P43686,O75190
Q07890,P42679
P59998,Q9C086
P49916,Q14681
Q9UL25,P50148
Q8N196,P63000
Q9P0U3,P05023
P78357,Q9GZT9
P52597,Q8TAM2
Q9H0K1,Q05639
Q12816,P51172
O60716,Q9H6Q3
Q9NP84,P49736
P22307,Q9P2W9
P32302,Q8WXA9
Q14161,Q9UHW5
Q14512,P09496
Q9NZN8,Q9NRD1
O15530,Q5T7B8
P61201,Q6SZW1
Q719I0,O43264
Q9Y2Y1,P18031
Q9BY67,Q8TD31
P25490,O15360
Q9NSK0,P09326
P31949,P55196
P61247,Q9Y6Q9
Q9UMF0,P12980
P18846,Q9NQP4
P04234,Q14865
Q93063,Q9Y6I7
P24928,P01130
P19474,P42680
Q9H4M3,Q8IY57
P41208,Q14C86
Q13347,Q8NC51
P25054,Q9HB21
P26045,P14778
P62993,Q9UGK8
Q71SY5,Q9H4B6
Q9UBL3,P61081
P18433,Q6FI81
Q9HCU9,Q96RT8
P17693,Q9Y6W3
O15525,Q9BTV7
P62750,Q9BPZ7
Q13200,Q13061
Q15645,Q71U36
P54368,Q96BH3
Q93063,Q16828
Q8N5R6,P51608
P61956,Q9H469
Q99627,Q6QNY0
P49796,Q13057
Q15843,P46060
Q5TKA1,Q53ET0
Q9BQ15,Q9BY77
P02792,Q9HC52
P61019,Q9UMX1
O43402,Q9NS75
Q7Z589,P51668
O14795,P02747
P02730,O15357
Q01826,P30679
Q5VTR2,O14777
P30203,O43513
Q14524,P51572
O60232,Q9NW38
Q8TAM1,Q15700
P56279,Q9Y2A7
P55316,Q06455
Q12841,P35670
P98161,Q15038
Q13233,P02675
P02747,Q14562
Q96EK5,O75884
P51817,Q14562
Q6PCD5,Q8N1L9
Q9NZN4,P32971
O00220,P78406
Q12860,Q8WVM0
Q99459,Q9P0K7
P16234,Q9UHN1
Q9BXW9,O00189
P43246,Q96L92
Q01658,Q16595
Q96NE9,P32246
Q9BT25,Q8IVH8
O00623,P35228
P13805,Q12841
P84022,Q96DE5
Q969R2,P78362
P61962,Q6ZRS2
Q9NQT5,P01730
P52565,P80098
P11362,P61925
Q15562,O60762
P61457,Q9BQE4
Q01658,Q86U86
Q15834,Q9UIB8
Q9Y271,P49810
Q02156,Q9H9Q4
Q00839,Q9Y3M2
Q70IA6,Q9BQ95
Q9NPF5,Q9H2G9
Q02156,Q14790
P08581,Q96B97
O15446,Q15365
Q14865,P07942
Q7L2E3,Q9UBB5
O14599,Q9P2R6
Q9HD26,P55735
Q13464,Q9Y5P4
O43745,O43513
P00374,Q13505
Q9BVM2,Q9UBF1
Q7LG56,Q8IY18
Q14681,P41236
P01275,Q9Y2K6
Q16656,Q96QC0
O75334,P35998
P53567,Q96AX1
Q8IXI2,P61218
Q9H7D7,Q99962
O00548,Q9UN37
Q5VTR2,Q9BRQ0
P09668,O14662
O43765,Q16478
P37840,P34998
Q9H6T3,P42025
P16860,Q9H3S7
P19086,Q16890
Q9H5V8,P61968
O15020,P51965
Q96B02,Q9UQC2
Q86U06,P78348
P63279,Q13637
P24390,Q00613
P55209,P05813
Q8TBZ2,Q86TM6
P39019,Q14114
Q13554,Q9UK73
Q15054,P56537
Q15648,P16112
Q7L8J4,Q13509
Q9Y228,O75056
Q9UBE0,O75884
Q96L91,P50750
O75161,Q9NPF4
Q9H3U1,Q92828
P06746,Q9H5V8
Q9UGJ1,Q9UBN6
P62508,P05108
Q13474,Q9NZN4
P46777,Q14114
O75312,Q8WUA4
Q9BWN1,Q13501
P61158,P98160
P51787,Q02880
P14784,Q96J84
Q9UKV8,Q9UHX1
P49711,P84085
P35250,P21728
Q93034,P60660
Q99961,Q9Y2K6
Q8WVM8,P41273
Q9NRW1,Q6PJG6
Q9UHW5,Q8IWI9
Q15054,Q9HCJ0
Q5VTR2,Q9NPC6
Q9Y3C7,Q9NZN3
P18827,P51172
P49716,Q9H5I1
P41146,P49848
Q14106,P33552
Q9BZW8,Q86US8
Q96RR4,P62318
Q6TFL4,P54136
O14746,Q9Y2Q5
Q9UKV8,Q86UE8
P09914,Q14BN4
P02768,O75694
P08235,Q86WV1
Q13588,O95163
P61371,Q8IZD4
P13804,P28827
Q8WZ42,Q6ZYL4
P38936,Q96JN8
Q9ULG1,Q96LD8
P21926,P52435
Q13503,Q8NC69
P46734,Q8IWZ8
Q09472,P31942
Q15759,P06702
P07996,Q9H553
Q9H9E1,Q8NHM5
P23769,P57105
Q9H1K1,Q9NVX0
Q15131,Q12841
P26640,O00124
Q13492,Q8N3X1
Q9UHP3,Q15311
Q9BQ95,P01892
O14796,Q86U06
O95983,Q8IWT3
Q14566,Q07864
P50895,Q09019
O60826,Q16613
Q9UL54,Q86US8
Q09472,Q9P2R6
O43913,P01730
P04049,P21675
P29376,Q13619
P28161,Q13619
O43719,P35658
Q16623,Q15466
O14862,Q9Y6J9
Q9BXM7,Q9H147
O95460,Q9Y570
Q9Y6I7,Q8N1I0
P61019,Q15019
P17661,P0CG47
Q92854,Q96B36
P23921,Q14681
P48556,Q99519
P19883,Q9H270
Q9UQB3,O75840
Q8IWI9,P30499
P57740,P14923
P68431,Q8NI27
Q5D1E8,Q16890
Q12923,Q9Y6Q9
O15372,P62140
Q9P2M1,Q6NYC8
O95835,P30405
Q9NTI5,Q8TDY2
Q7L804,Q9UP52
Q14494,P28161
Q14203,Q9NP64
Q93009,Q9NP97
Q9NRY2,Q9NZC9
Q6P2Q9,P24390
P62508,Q15404
Q9Y5R8,Q13478
P78371,P43628
P07093,Q92956
Q9UQ35,O95977
Q9P2R6,P17600
P35658,Q13761
O43745,P09668
Q6IA86,O60609
P27701,O00541
O15516,Q9UK97
Q8WYH8,O75461
Q15785,P38432
P04075,P19404
Q9H9Q2,O14867
P55039,Q13351
Q9BPX3,Q13554
O95835,P23396
O94889,P98160
O14544,Q9UM73
O95571,Q13224
Q03014,P61968
Q96HN2,Q12851
Q92973,Q9Y3R0
Q9NTJ3,P43320
P26640,P62913
Q5T5X7,O14727
Q96SB3,P50616
Q5PRF9,Q8TD31
Q6R327,Q13087
Q9Y2Q5,O00303
Q9NUX5,Q9UNE2
Q9H221,Q9NZN4
Q92747,P55010
Q5MJ70,O00541
P11831,Q8TDN4
Q13287,O43683
P04637,Q6PH81
O60296,P40227
Q96EV8,Q13285
Q53T94,A5YKK6
O43745,Q92643
Q6IA86,Q9UQ35
P01106,P30622
Q5PRF9,Q9H0M0
O96013,Q9BU64
Q9BPZ7,P61952
Q969T9,Q6PI26
Q9UPT5,P06239
Q96LK0,P84095
O00241,P22736
Q15543,P62328
Q99661,O60756
O43307,Q8IVI9
Q9Y2W1,Q8IYB3
Q86U86,P62736
Q9NR46,Q5XUX1
P31942,Q96EP0
P12755,Q01844
P26599,Q96I34
Q9UPT6,P61020
P19256,Q8IU81
Q5SW79,Q92934
P28324,Q9HCS4
P04234,Q92813
O75529,P07992
Q9UI47,Q9BVG8
Q96AE4,P0CG47
O60880,Q9UBP5
P49910,Q9UM54
O75461,O14594
P06753,P00374
P21506,P02747
Q9UPM8,P61587
Q9HB19,P57678
Q99081,P36542
Q99973,Q9NQB0
Q6PCD5,Q9UK41
Q86U06,P12814
P21953,P16104
Q6AHZ1,Q16595
P02749,P0CG47
P62995,P21796
Q8IZP0,Q9BW61
Q9P246,P21731
P28907,O95071
Q99683,Q9BUL9
Q9H9F9,Q15386
Q8TEP8,P51668
O00232,O75884
Q13310,Q00975
Q96II8,Q96FJ0
P11912,P09326
P98177,Q8NF50
Q16513,P49354
P31273,Q15691
Q9NRF2,P07315
P18031,Q8IXW5
Q13224,Q9Y2D8
Q8IVP5,Q96JC9
Q9UHL9,Q9H9Q4
Q9NPD3,O94906
Q8WWL7,Q9BW27
Q9Y6W8,P42262
Q9UKI2,Q9UQ35
Q8NBZ0,P61244
Q9BWU0,P49763
P35637,P51884
Q6PIL6,P20336
P61326,Q96AY2
P05107,Q9H9E1
O60840,P01583
Q92736,O43264
Q9NYB0,Q13901
Q13387,Q15363
Q9Y4Z0,Q96SD1
Q9UBY9,P21453
Q13347,Q9P287
P43146,Q15562
Q9NRG0,Q8WW01
Q86TM6,P46019
P61764,P56817
Q9H446,Q8TEK3
P81133,O96020
Q8NEM0,P54725
Q53G59,Q13163
Q13285,Q9H0M0
Q5QJE6,Q12934
O43264,P50151
P07996,P24588
O75145,P29320
P52799,Q99075
P55085,P15408
P50570,Q86SX6
O43439,P36405
Q9H2L5,Q96JB2
P51572,P78406
P11473,Q96A56
P17861,Q9NV56
Q6ZNE5,Q15173
Q9BXS5,Q96FJ0
Q99575,Q12769
Q92754,O75334
O75439,P57678
Q9H3U1,Q3LFD5
Q9H1A4,P07947
Q2M1K9,P01275
Q9NS91,Q15915
Q13283,Q8N5R6
Q8WUF5,O00716
Q9NWF9,Q71U36
P10275,P08247
Q9HAW0,O60678
Q9UKT9,P30154
O43172,Q9H0U4
Q9HAT0,Q8TB52
Q14BN4,Q8TDY2
P52594,P35638
Q96PU5,Q9UJF2
P51808,Q93008
Q6GPH4,Q02297
P51693,Q15262
O75925,Q86U42
Q13485,P21810
Q13347,Q8N122
Q5T5X7,P22307
Q9H9F9,P00488
Q9H0F6,Q16548
O94782,Q15836
Q16832,Q05516
Q9NPJ8,Q9P2Y5
Q9BVC4,P02792
P02730,O75334
Q9HCE7,Q9P2K3
Q9Y2V7,Q96T60
Q9GZL7,P21333
P27986,P08962
Q14691,P05108
Q9NSE2,P28360
Q07325,P84103
P42701,Q9H0M0
P28062,P0C1Z6
P17480,P43320
P31273,O95503
O60285,O43251
Q9BPX3,Q7Z417
Q9H9S0,Q13404
Q9H0E7,Q8IY57
Q9C086,Q01105
Q9UQQ2,P11166
P10155,P15924
Q8IY57,P13688
Q09013,Q9Y6B2
P02654,P14923
Q6NZY7,P08637
Q7L590,Q96F07
P29376,P22455
Q96A72,O14867
Q8N4P2,Q9BWW4
P50750,O94888
O95400,P43250
P17096,Q9NP71
Q9Y2A7,Q96AY2
Q99759,O43236
Q9H4P4,P08833
Q15349,Q9NPC8
Q02224,P29460
P42345,P40227
Q13464,O43913
P38646,Q9NWT8
P41146,O75717
P09619,Q00872
Q8TDR0,P01563
P46934,O75800
Q9Y2V3,Q4VCS5
Q92851,P40939
P04141,Q16478
Q8WWN9,P10646
Q5T2W1,Q8N5R6
P45983,Q7L9L4
P06307,O95600
O75164,P05546
Q9UBT2,P54725
Q9BXM7,Q12778
Q9UIF9,P11308
O60437,Q14183
P09486,Q9H081
Q9ULZ2,Q8N1I0
P08908,Q9BZE4
P18433,Q2TAY7
Q9BQG0,Q5JVS0
Q99575,Q96T37
P12272,P32239
Q9UJV9,Q9NR33
P61201,Q9NWS0
P49407,Q6NYC8
O95997,P48378
Q8TAF3,Q9UL54
P35250,Q14240
Q9UPU9,P30988
Q9BTV7,Q9NRL2
Q9UMX0,Q9NRD0
Q13625,O00329
Q96NE9,P12757
Q9NX47,P02647
O43665,Q16526
P31350,P68363
Q02223,Q92966
Q5PRF9,Q15404
P51617,P21453
O60716,P15260
P22455,O95319
Q13952,P15813
Q9UNA4,P11277
Q12947,Q99567
O94842,Q13200
Q99459,Q9HC52
Q15287,P39748
Q9NQ25,O60291
P20333,P39748
P29373,P37840
O14948,P38484
P11912,Q6GPH4
P21506,P20337
P12757,Q9H0M0
Q9Y2W1,Q9NPI6
P02671,Q15459
P07858,Q9NZ43
Q13310,P51679
Q6PCD5,Q13507
P15941,Q15506
Q9P275,Q9UNN5
P06239,Q9H147
Q9H845,Q8IVH8
Q9UNY4,O14879
Q13829,O75030
Q8NHG8,P17861
Q01970,Q96RT8
Q9UHP3,Q8N7R7
Q5TKA1,P41279
Q08881,Q969P5
O60504,Q9Y3E2
P32971,Q9H1D0
Q9H9H4,Q13571
P55039,O75369
Q92887,P25815
Q9UNY4,O60683
Q8NB91,P21453
Q9UPY6,Q9UPN7
Q96MF7,P08519
P51812,P50591
Q14657,Q8WXH0
Q96P70,O75791
Q9Y2Y4,Q99519
P49639,O95319
Q13144,O95243
O60762,Q9NT62
Q96CS2,P01584
P28074,P02748
P08700,Q9NQC7
P49760,P51617
P35052,P06734
P32302,Q00534
O15550,Q15025
O60739,P10145
Q12906,O60232
P46060,P20807
Q00688,Q9UHC6
Q9NRW1,Q8N5C8
Q9NZN5,Q9NVK5
P08700,Q13642
P18621,Q12774
Q96C03,P15172
P43686,P25024
P41091,P85037
Q14790,P61968
Q13153,O14579
Q86UP2,Q9UNK0
Q9P246,O00124
P30876,P31150
Q9Y2U8,P50151
P15531,Q16478
Q9NSC5,Q93063
Q9BYW2,P01019
P62873,P14921
P15151,P09651
Q9BXW9,Q15386
Q13200,P10909
Q16543,P41279
P49682,Q6IAA8
Q9Y6Q9,Q86TM6
Q9NR55,Q86TM6
Q9H6Z9,Q9NVI1
Q15672,Q9GZT8
Q14739,P35625
P85298,Q15744
P07998,P14210
Q12996,Q15046
P78356,Q9Y6D6
P18077,P26371
Q16650,Q86XK2
P49763,P35236
P52306,O95400
P78543,O00167
Q86VN1,Q96AX1
P53985,Q15468
Q92917,O60678
Q9Y6R4,P28161
P28069,Q96JB2
Q86XR7,P31930
P01042,Q15465
P53611,Q96SW2
Q9UL18,Q9BXH1
P83876,P29320
Q15013,Q7Z412
Q15628,Q8N3Y1
P33897,Q13542
Q9HAP2,Q8NF91
Q99574,Q9BRT9
P31751,P10828
P35637,P01275
P42345,Q8NB16
Q9BUB5,P02748
Q02763,O95229
P08581,Q13351
O15527,Q86T24
Q13523,Q9UPN7
Q99471,Q12967
Q13485,Q8TBB1
Q9BSL1,Q9BZK7
Q8IWZ8,O43293
O43184,O95714
P68106,Q7KZ85
P01189,O43913
P30203,Q13541
O00566,Q9BZD4
Q8IVT5,P62834
Q9Y2Y1,Q7L5Y6
Q92696,Q9BQ52
Q96BH3,Q15459
P01106,Q9UHB4
P54577,Q13277
P29460,Q9BZJ0
Q9H2G9,P26367
P20290,Q96AX1
Q13042,O94817
O43143,Q9GZT9
P61254,O60678
Q08881,P07951
Q8TEL6,Q13509
P49682,Q9HB90
Q9NZN5,P21817
Q9Y6R0,Q70EL2
O94888,Q15427
Q9Y2U8,Q7Z628
P16860,Q16595
Q13137,Q13239
O60296,Q9Y6X3
Q86VN1,Q99640
P51911,P19404
P50613,P45880
Q16665,Q96BH3
P48509,P08519
P49916,Q86XR7
Q13188,P51636
Q8NC51,O15265
P23025,Q8TAA9
Q9Y6W5,Q15386
Q99590,Q5VTR2
Q01892,Q9H0K1
Q9H2G4,O75326
Q9H9Q2,P48730
O95433,Q9H9E3
Q9UNE7,Q14814
P50991,Q15349
Q7L804,O95071
P09874,Q9NP64
O15061,Q9Y6F1
Q9UL25,Q9UQ35
Q9UGJ0,Q9HD67
Q92973,O43683
Q93009,P07288
Q8WUH2,P08709
Q13492,P29376
P35637,Q96D31
P26374,P61619
P24522,Q14183
P78362,Q9NZC9
Q9BWU0,O14579
Q9BRT9,P61081
Q6GQQ9,Q13501
P15407,P54646
P51553,O43257
Q99590,Q8NFZ5
Q14566,Q6N043
Q6PI26,Q6PH81
P20151,P11362
Q99873,Q9H765
Q9BSL1,Q99466
Q9NPF5,Q9HC52
P41235,Q03135
Q9UQ84,P49768
Q7Z4I7,Q8IUH3
Q06323,Q9NPA8
P21675,P05549
P00492,Q6UXN9
Q9UBT2,Q9BRQ0
Q9NZL4,O95944
P46695,P32239
Q8TDY2,O00303
P30989,P19404
O00622,P67870
P23467,Q96SU4
P55273,Q92570
P50150,P04066
Q8WYH8,P36941
P12268,P21796
Q14004,Q9H2X0
P22455,P50749
P02765,Q9BQ67
P50613,P15374
Q9NS23,P46019
P43686,Q15075
Q63ZY3,Q96NA2
Q9H4H8,P51398
P17252,P19419
O75955,P55060
Q9BUL8,P56693
Q9Y275,Q16082
P31942,Q92667
P61158,Q8WVC0
O75478,O14879
Q12874,P36954
Q68DK7,P01023
Q9NP97,Q99584
Q9Y2X8,Q13114
Q13190,O43427
Q8IVI9,Q9H469
P35568,Q9H765
Q7Z417,P62736
Q6AHZ1,O95503
Q9UER7,O15511
P42261,Q15025
P51693,P01730
